Chapter,Verse,Google Translate,Kemenag,King Fahd,Fahd - Google,Kemenag - Google,Fahd - Kemenag
2,177,"Kesalehan bukanlah menghadapkan wajah ke arah timur atau barat, tetapi kesalehan adalah orang yang beriman kepada Allah, hari akhir, para malaikat, kitab suci, para nabi, dan memberikan harta dengan penuh kecintaan kepada harta tersebut kepada kerabat, anak yatim, orang miskin, dan orang yang sedang dalam perjalanan. Dan orang-orang yang berdoa, memerdekakan budak, mendirikan shalat, menunaikan zakat, dan orang-orang yang menepati janji ketika mereka telah berjanji, dan orang-orang yang sabar dalam kemiskinan, kesulitan, dan peperangan, mereka itulah orang-orang yang benar dan mereka itulah orang-orang yang bertakwa.","Kebajikan itu bukanlah mengahadapkan wajahmu ke arah timur dan ke barat, tetapi kebajikan itu ialah (kebajikan) orang yang beriman kepada Allah, hari akhir, malaikat-malaikat, kitab-kitab, dan nabi-nabi dan memberikan harta yang dicintainya kepada kerabat, anak yatim, orang-orang miskin, orang-orang yang dalam perjalanan (musafir), peminta-minta, dan untuk memerdekakan hamba sahaya, yang melaksanakan salat dan menunaikan zakat, orang-orang yang menepati janji apabila berjanji, dan orang yang sabar dalam kemelaratan, penderitaan dan pada masa peperangan. Mereka itulah orang-orang yang benar, dan mereka itulah orang-orang yang bertakwa.","Bukanlah menghadapkan wajahmu ke arah timur dan barat itu suatu kebajikan, akan tetapi sesungguhnya kebajikan itu ialah beriman kepada Allah, hari kemudian, malaikat-malaikat, kitab-kitab, nabi-nabi, dan memberikan harta yang dicintainya kepada kerabatnya, anak-anak yatim, orang-orang miskin, musafir (yang memerlukan pertolongan), dan orang-orang yang meminta-minta; dan (memerdekakan) hamba sahaya, mendirikan salat, dan menunaikan zakat; dan orang-orang yang menepati janjinya apabila ia berjanji; dan orang-orang yang sabar dalam kesempitan, penderitaan dan dalam peperangan.  Mereka itulah orang-orang yang benar (imannya); dan mereka itulah orang-orang yang bertakwa.",0.5325901,0.53752124,0.94305754
2,178,"Wahai orang-orang yang beriman, diwajibkan atas kalian pembalasan yang sah terhadap orang-orang yang dibunuh: orang merdeka dengan orang merdeka, budak dengan budak, perempuan dengan perempuan. Adapun jika pengampunan dosa orang yang meninggal itu diberikan oleh saudaranya, maka harus ada balasan yang setimpal dan balasan yang baik kepadanya. Yang demikian itu merupakan keringanan dari Tuhanmu dan rahmat. Maka barangsiapa memaafkan (dosa) saudaranya, maka hendaklah ada balasan yang setimpal dan balasan yang baik kepadanya. Yang demikian itu merupakan keringanan dari Tuhanmu dan rahmat. Barangsiapa yang melampaui batas setelah itu, maka baginya azab yang pedih.","Wahai orang-orang yang beriman! Diwajibkan atas kamu (melaksanakan) kisas berkenaan dengan orang yang dibunuh. Orang merdeka dengan orang merdeka, hamba sahaya dengan hamba sahaya, perempuan dengan perempuan. Tetapi barang siapa memperoleh maaf dari saudaranya, hendaklah dia mengikutinya dengan baik, dan membayar diat (tebusan) kepadanya dengan baik (pula). Yang demikian itu adalah keringanan dan rahmat dari Tuhanmu. Barang siapa melampaui batas setelah itu, maka ia akan mendapat azab yang sangat pedih.","Hai orang-orang yang beriman, diwajibkan atas kamu kisas berkenaan dengan orang-orang yang dibunuh; orang merdeka dengan orang merdeka, hamba dengan hamba, dan wanita dengan wanita.  Maka barang siapa yang mendapat suatu pemaafan dari saudaranya, hendaklah (yang memaafkan) mengikuti dengan cara yang baik, dan hendaklah (yang diberi maaf) membayar (diat) kepada yang memberi maaf dengan cara yang baik (pula). Yang demikian itu adalah suatu keringanan dari Tuhan kamu dan suatu rahmat.  Barang siapa yang melampaui batas sesudah itu, maka baginya siksa yang sangat pedih .",0.6657562,0.6749817,0.9382777
2,179," Dan sebagai balasan itu ada kehidupan bagimu, hai orang-orang yang berakal, agar kamu bertakwa.","Dan dalam kisas itu ada (jaminan) kehidupan bagimu, wahai orang-orang yang berakal, agar kamu bertakwa.","Dan dalam kisas itu ada (jaminan kelangsungan) hidup bagimu, hai orang-orang yang berakal, supaya kamu bertakwa.",0.56283003,0.61430347,0.9526695
2,180,"Diwajibkan bagi kalian, jika salah seorang di antara kalian meninggal dunia, jika ia meninggalkan harta, untuk berwasiat kepada kedua orang tua dan kerabatnya dengan cara yang dapat diterima. Ini adalah kewajiban bagi orang-orang yang bertakwa.","Diwajibkan atas kamu, apabila maut hendak menjemput seseorang diantara kamu, jika dia meninggalkan harta, berwasiat untuk kedua orang tua dan karib kerabat dengan cara yang baik, (sebagai) kewajiban bagi orang-orang yang bertakwa.","Diwajibkan atas kamu, apabila seorang di antara kamu kedatangan (tanda-tanda) maut, jika ia meninggalkan harta yang banyak, berwasiat untuk ibu-bapak dan karib kerabatnya secara makruf , (ini adalah) kewajiban atas orang-orang yang bertakwa.",0.8425664,0.7952108,0.8789494
2,181," Barangsiapa mengubahnya setelah mendengarnya, maka dosanya hanyalah atas orang yang mengubahnya. Sesungguhnya Allah Maha Mendengar lagi Maha Mengetahui.","Barang siapa mengubahnya (wasiat itu), setelah mendengarnya, maka sesungguhnya dosanya hanya bagi orang yang mengubahnya. Sungguh, Allah Maha Mendengar, Maha Mengetahui.","Maka barang siapa yang mengubah wasiat itu, setelah ia mendengarnya, maka sesungguhnya dosanya adalah bagi orang-orang yang mengubahnya.  Sesungguhnya Allah Maha Mendengar lagi Maha Mengetahui.",0.79077125,0.896514,0.93598837
2,182," Tetapi barangsiapa khawatir akan terjadinya kezaliman atau kezaliman dari pihak pewaris, lalu ia mengadakan perdamaian di antara keduanya, maka tidak ada dosa baginya. Sesungguhnya Allah Maha Pengampun lagi Maha Penyayang.","Tetapi barang siapa khawatir bahwa pemberi wasiat (berlaku) berat sebelah atau berbuat salah, lalu dia mendamaikan antara mereka, maka dia tidak berdosa. Sungguh, Allah Maha Pengampun, Maha Penyayang.","(Akan tetapi) barang siapa khawatir terhadap orang yang berwasiat itu berlaku berat sebelah atau berbuat dosa, lalu ia mendamaikan  antara mereka, maka tidaklah ada dosa baginya.  Sesungguhnya Allah Maha Pengampun lagi Maha Penyayang.",0.6325503,0.7037685,0.6370239
2,183,"Hai orang-orang yang beriman, diwajibkan atas kamu berpuasa sebagaimana diwajibkan atas orang-orang sebelum kamu agar kamu bertakwa.","Wahai orang-orang yang beriman! Diwajibkan atas kamu berpuasa sebagaimana diwajibkan atas orang sebelum kamu agar kamu bertakwa,","Hai orang-orang yang beriman, diwajibkan atas kamu berpuasa sebagaimana diwajibkan atas orang-orang sebelum kamu agar kamu bertakwa,",0.9969057,0.98125714,0.9855674
2,184," selama beberapa hari tertentu. Barangsiapa di antara kalian sakit atau sedang dalam perjalanan, hendaklah berpuasa di hari-hari lainnya dengan jumlah yang sama. Dan bagi orang-orang yang mampu ada tebusan, yaitu memberi makan orang miskin. Barangsiapa yang menebar kebaikan, maka itu lebih baik baginya. Dan bagimu berpuasa itu lebih baik bagimu, jika kamu mengetahui.","(Yaitu) beberapa hari tertentu. Maka barang siapa di antara kamu sakit atau dalam perjalanan (lalu tidak berpuasa), maka (wajib mengganti) sebanyak hari (yang dia tidak berpuasa itu) pada hari-hari yang lain. Dan bagi orang yang berat menjalankannya, wajib membayar fidyah, yaitu memberi makan seorang miskin. Tetapi barang siapa dengan kerelaan hati mengerjakan kebajikan, maka itu lebih baik baginya, dan puasamu itu lebih baik bagimu jika kamu mengetahui.","(yaitu) dalam beberapa hari yang tertentu.  Maka barang siapa di antara kamu ada yang sakit atau dalam perjalanan (lalu ia berbuka), maka (wajiblah baginya berpuasa) sebanyak hari yang ditinggalkan itu pada hari-hari yang lain.  Dan wajib bagi orang-orang yang berat menjalankannya (jika mereka tidak berpuasa) membayar fidiah, (yaitu) memberi makan seorang miskin.  Barang siapa yang dengan kerelaan hati mengerjakan kebajikan, maka itulah yang lebih baik baginya.  Dan berpuasa lebih baik bagimu jika kamu mengetahui.",0.86302966,0.8741621,0.96017444
2,185,"Bulan Ramadan adalah bulan yang di dalamnya diturunkan Al-Qur'an, sebagai petunjuk bagi manusia dan penjelasan-penjelasan tentang petunjuk dan pembeda. Maka barangsiapa yang melihat hilal di antara kamu pada bulan itu, hendaklah ia berpuasa. Dan barangsiapa yang sakit atau dalam perjalanan, maka berpuasalah di hari-hari lainnya dengan jumlah yang sama. Allah menghendaki kemudahan bagimu dan tidak menghendaki kesulitan bagimu, dan Allah menghendaki agar kamu menyempurnakan jumlah itu dan bertasbih kepada Allah. Allah bersyukur atas apa yang telah Dia berikan kepadamu, dan mudah-mudahan kamu bersyukur.","Bulan Ramadan adalah (bulan) yang di dalamnya diturunkan Alquran, sebagai petunjuk bagi manusia dan penjelasan-penjelasan mengenai petunjuk itu dan pembeda (antara yang benar dan yang batil). Karena itu, barang siapa di antara kamu mendapati bulan itu, maka berpuasalah. Dan barang siapa sakit atau dalam perjalanan (dia tidak berpuasa), maka (wajib menggantinya), sebanyak hari yang ditinggalkannya, pada hari-hari yang lain. Allah menghendaki kemudahan bagimu, dan tidak menghendaki kesukaran bagimu. Hendaklah kamu mencukupkan bilangannya dan mengagungkan Allah atas petunjuk-Nya yang diberikan kepadamu, agar kamu bersyukur.","(Beberapa hari yang ditentukan itu ialah) bulan Ramadan, bulan yang di dalamnya diturunkan (permulaan) Al-Qur`ān sebagai petunjuk bagi manusia dan penjelasan-penjelasan mengenai petunjuk itu dan pembeda (antara yang hak dan yang batil).  Karena itu, barang siapa di antara kamu hadir (di negeri tempat tinggalnya) di bulan itu, maka hendaklah ia berpuasa pada bulan itu, dan barang siapa sakit atau dalam perjalanan (lalu ia berbuka), maka (wajiblah baginya berpuasa), sebanyak hari yang ditinggalkannya itu, pada hari-hari yang lain.  Allah menghendaki kemudahan bagimu, dan tidak menghendaki kesukaran bagimu.  Dan hendaklah kamu mencukupkan bilangannya dan hendaklah kamu mengagungkan Allah atas petunjuk-Nya yang diberikan kepadamu, supaya kamu bersyukur.",0.7305777,0.91149855,0.8221452
2,186,"Dan jika hamba-hamba-Ku bertanya kepadamu [Muhammad] tentang Aku, sesungguhnya Aku dekat. Aku mengabulkan doa orang yang berdoa ketika ia berdoa kepada-Ku. Maka hendaklah mereka mengabulkan doa-Ku dan beriman kepada-Ku agar mereka mendapat petunjuk.","Dan apabila hamba-hamba-Ku bertanya kepadamu (Muhammad) tentang Aku, maka sesungguhnya Aku dekat. Aku kabulkan permohonan orang yang berdoa apabila dia berdoa kepada-Ku. Hendaklah mereka itu memenuhi (perintah)-Ku dan beriman kepada-Ku, agar mereka memperoleh kebenaran.","Dan apabila hamba-hamba-Ku bertanya kepadamu tentang Aku, maka (jawablah), bahwasanya Aku adalah dekat.  Aku mengabulkan permohonan orang yang berdoa apabila ia memohon kepada-Ku, maka hendaklah mereka itu memenuhi (segala perintah)-Ku dan hendaklah mereka beriman kepada-Ku, agar mereka selalu berada dalam kebenaran.",0.873882,0.9415578,0.9121628
2,187,"Dihalalkan bagimu pada malam puasa berhubungan intim dengan istri-istrimu. Mereka adalah pakaianmu dan kamu adalah pakaian mereka. Allah mengetahui bahwa kamu telah menipu dirimu sendiri, maka Dia telah menerima taubatmu dan mengampuni kamu. Maka bergaullah dengan mereka dan carilah apa yang telah Allah tetapkan untukmu. Dan makan minumlah hingga terang bagimu benang tabir. Putih (cahaya) dari hitam (benang) fajar, kemudian sempurnakan puasamu hingga malam. Dan janganlah kamu berhubungan intim dengan mereka sementara kamu beribadah di masjid-masjid. Itulah hukum-hukum Allah, maka janganlah kamu mendekati mereka. Demikianlah Allah menjelaskan ayat-ayat-Nya kepada manusia agar mereka bertakwa.","Dihalalkan bagimu pada malam hari puasa bercampur dengan isterimu. Mereka adalah pakaian bagimu, dan kamu adalah pakaian bagi mereka. Allah mengetahui bahwa kamu tidak dapat menahan dirimu sendiri, tetapi Dia menerima tobatmu dan memaafkanmu. Maka sekarang campurilah mereka dan carilah apa yang telah ditetapkan Allah bagimu. Makan dan minumlah hingga jelas bagimu (perbedaan) antara benang putih dan benang hitam, yaitu fajar. Kemudian sempurnakanlah puasa sampai (datang) malam. Tetapi jangan kamu campuri mereka, ketika kamu beriktikaf dalam masjid. Itulah ketentuan Allah, maka janganlah kamu mendekatinya. Demikianlah Allah menerangkan ayat-ayat-Nya kepada manusia, agar mereka bertakwa.","Dihalalkan bagi kamu pada malam hari bulan puasa bercampur dengan istri-istri kamu; mereka adalah pakaian bagimu, dan kamu pun adalah pakaian bagi mereka.  Allah mengetahui bahwasanya kamu tidak dapat menahan nafsumu, karena itu Allah mengampuni kamu dan memberi maaf kepadamu.  Maka sekarang campurilah mereka dan carilah apa yang telah ditetapkan Allah untukmu, dan makan minumlah hingga terang bagimu benang putih dari benang hitam, yaitu fajar.  Kemudian sempurnakanlah puasa itu sampai (datang) malam, (tetapi) janganlah kamu campuri mereka itu, sedang kamu beritikaf dalam masjid.  Itulah larangan Allah, maka janganlah kamu mendekatinya.  Demikianlah Allah menerangkan ayat-ayat-Nya kepada manusia, supaya mereka bertakwa.",0.8923309,0.8940537,0.9496785
2,188,"Dan janganlah kamu sebagian kamu memakan harta sebagian yang lain secara batil dan janganlah kamu mengirimkannya kepada para penguasa, dengan maksud hendak memakan sebagian dari harta manusia secara batil, padahal kamu mengetahuinya.","Dan janganlah kamu makan harta di antara kamu dengan jalan yang batil, dan (janganlah) kamu menyuap dengan harta itu kepada para hakim, dengan maksud agar kamu dapat memakan sebagian harta orang lain itu dengan jalan dosa, padahal kamu mengetahui.","Dan janganlah sebagian kamu memakan harta sebagian yang lain di antara kamu dengan jalan yang batil, dan (janganlah) kamu membawa (urusan) harta itu kepada hakim, supaya kamu dapat memakan sebagian dari harta benda orang lain itu dengan (jalan berbuat) dosa, padahal kamu mengetahui.",0.7535354,0.759549,0.90180874
2,189," Mereka bertanya kepadamu, [wahai Muhammad], tentang hilal. Katakanlah, ""Ia adalah penentu waktu bagi manusia dan bagi haji. Dan bukanlah kebajikan bagimu memasuki rumah-rumah dari belakangnya, tetapi kebajikan itu milik orang yang bertakwa. Dan masuklah ke rumah-rumah dari pintu-pintunya, dan bertakwalah kepada Allah agar kamu beruntung.""","Mereka bertanya kepadamu (Muhammad) tentang bulan sabit. Katakanlah, ""itu adalah (penunjuk) waktu bagi manusia dan (ibadah) haji."" Dan bukanlah suatu kebajikan memasuki rumah dari atasnya, tetapi kebajikan adalah (kebajikan) orang yang bertakwa. Masukilah rumah-rumah dari pintu-pintunya, dan bertakwalah kepada Allah agar kamu beruntung.","Mereka bertanya kepadamu tentang bulan sabit.  Katakanlah, ""Bulan sabit itu adalah tanda-tanda waktu bagi manusia dan (bagi ibadah) haji; dan bukanlah kebajikan memasuki rumah-rumah dari belakangnya , akan tetapi kebajikan itu ialah kebajikan orang yang bertakwa.  Dan masuklah ke rumah-rumah itu dari pintu-pintunya; dan bertakwalah kepada Allah agar kamu beruntung.",0.7268236,0.77413106,0.9259579
2,190,"Dan perangilah di jalan Allah orang-orang yang memerangi kamu, tetapi janganlah kamu melampaui batas. Sesungguhnya Allah tidak menyukai orang-orang yang melampaui batas.","Dan perangilah di jalan Allah orang-orang yang memerangi kamu, tetapi jangan melampaui batas. Sungguh, Allah tidak menyukai orang-orang yang melampaui batas.","Dan perangilah di jalan Allah orang-orang yang memerangi kamu, (tetapi) janganlah kamu melampaui batas karena sesungguhnya Allah tidak menyukai orang-orang yang melampaui batas.",0.99101484,0.9879135,0.9785164
2,191," Dan bunuhlah mereka di mana saja kalian menemukan mereka, dan usirlah mereka dari tempat mereka mengusir kalian. Dan penganiayaan itu lebih buruk daripada pembunuhan. Dan janganlah kalian memerangi mereka di Masjidil Haram sampai mereka memerangi kalian di sana. Jika mereka memerangi kalian, maka bunuhlah mereka. Demikianlah balasan bagi orang-orang kafir.","Dan bunuhlah mereka di mana kamu temui mereka, dan usirlah mereka dari mana mereka telah mengusir kamu. Dan fitnah itu lebih kejam daripada pembunuhan. Dan janganlah kamu perangi mereka di Masjidilharam, kecuali jika mereka memerangi kamu di tempat itu. Jika mereka memerangi kamu, maka perangilah mereka. Demikianlah balasan bagi orang kafir.","Dan bunuhlah mereka di mana saja kamu jumpai mereka, dan usirlah mereka dari tempat mereka telah mengusir kamu (Mekah); dan fitnah  itu lebih besar bahayanya daripada pembunuhan.  Dan janganlah kamu memerangi mereka di Masjidil Haram, kecuali jika mereka memerangi kamu di tempat itu.  Jika mereka memerangi kamu (di tempat itu) maka bunuhlah mereka.  Demikanlah balasan bagi orang-orang kafir.",0.9086561,0.90840507,0.93787843
2,192," Jika mereka berhenti, maka sesungguhnya Allah Maha Pengampun lagi Maha Penyayang.","Tetapi jika mereka berhenti, maka sungguh, Allah Maha Pengampun, Maha Penyayang.","Kemudian jika mereka berhenti (dari memusuhi kamu), maka sesungguhnya Allah Maha Pengampun lagi Maha Penyayang.",0.8073695,0.95368004,0.7590331
2,193,"Dan perangilah mereka sampai tidak ada lagi penindasan dan agama hanya untuk Allah. Jika mereka berhenti, maka janganlah ada lagi penindasan kecuali terhadap orang-orang yang zalim.","Dan perangilah mereka itu sampai tidak ada lagi fitnah, dan agama hanya bagi Allah semata. Jika mereka berhenti, maka tidak ada (lagi) permusuhan, kecuali terhadap orang-orang zalim.","Dan perangilah mereka itu, sehingga tidak ada fitnah lagi dan (sehingga) ketaatan itu hanya semata-mata untuk Allah.  Jika mereka berhenti (dari memusuhi kamu), maka tidak ada permusuhan (lagi), kecuali terhadap orang-orang yang zalim.",0.70198655,0.7985312,0.8902884
2,194," Bulan haram itu untuk bulan haram, dan untuk hal-hal yang diharamkan ada balasannya. Maka barangsiapa yang berbuat jahat kepadamu, maka berbuat jahatlah kepadanya sesuai dengan kejahatannya kepadamu. Dan bertakwalah kepada Allah dan ketahuilah bahwa Allah beserta orang-orang yang bertakwa.","Bulan haram dengan bulan haram, dan (terhadap) sesuatu yang dihormati berlaku (hukum) kisas. Oleh sebab itu barang siapa menyerang kamu, maka seranglah dia setimpal dengan serangannya terhadap kamu. Bertakwalah kepada Allah dan ketahuilah bahwa Allah beserta orang-orang yang bertakwa.","Bulan haram dengan bulan haram , dan pada sesuatu yang patut dihormati , berlaku hukum kisas.  Oleh sebab itu, barang siapa yang menyerang kamu, maka seranglah ia, seimbang dengan serangannya terhadapmu.  Bertakwalah kepada Allah dan ketahuilah bahwa Allah beserta orang-orang yang bertakwa.",0.80183786,0.82692015,0.97895896
2,195," Dan infakkanlah (hartamumu) di jalan Allah, dan janganlah kamu menjatuhkan diri ke dalam kebinasaan dengan tanganmu sendiri. Dan berbuat baiklah, sesungguhnya Allah menyukai orang-orang yang berbuat baik.","Dan infakkanlah (hartamu) di jalan Allah, dan janganlah kamu jatuhkan (diri sendiri) ke dalam kebinasaan dengan tangan sendiri, dan berbuat baiklah. Sungguh, Allah menyukai orang-orang yang berbuat baik.","Dan belanjakanlah (harta bendamu) di jalan Allah, dan janganlah kamu menjatuhkan dirimu sendiri ke dalam kebinasaan, dan berbuat baiklah karena sesungguhnya Allah menyukai orang-orang yang berbuat baik.",0.80558604,0.960878,0.8184762
