verse_number,arab,king_fahd,kemenag,google_translate
130,وَمَن يَرْغَبُ عَن مِّلَّةِ إِبْرَٰهِـۧمَ إِلَّا مَن سَفِهَ نَفْسَهُۥ ۚ وَلَقَدِ ٱصْطَفَيْنَـٰهُ فِى ٱلدُّنْيَا ۖ وَإِنَّهُۥ فِى ٱلْـَٔاخِرَةِ لَمِنَ ٱلصَّـٰلِحِينَ,"Dan tidak ada yang benci kepada agama Ibrāhīm, melainkan orang yang memperbodoh dirinya sendiri, dan sungguh Kami telah memilihnya di dunia dan sesungguhnya dia di akhirat benar-benar termasuk orang-orang yang saleh.","Dan orang yang membenci agama Ibrahim, hanyalah orang yang memperbodoh dirinya sendiri. Dan sungguh, Kami telah memilihnya (Ibrahim) di dunia ini. Dan sesungguhnya di akhirat dia termasuk orang-orang yang saleh.","Dan siapa pun yang menginginkan kebosanan kebenaran -Nya kecuali mereka yang melepaskan jiwanya ۚ dan untuk dosa -dosanya di dunia ini, dan untuknya, dan untuknya, dan untuknya, dan baginya penelepon"
131,إِذْ قَالَ لَهُۥ رَبُّهُۥٓ أَسْلِمْ ۖ قَالَ أَسْلَمْتُ لِرَبِّ ٱلْعَـٰلَمِينَ,"Ketika Tuhan-nya berfirman kepadanya, ""Tunduk patuhlah!""Ibrāhīm menjawab, ""Aku tunduk patuh kepada Tuhan semesta alam"".","(Ingatlah) ketika Tuhan berfirman kepadanya (Ibrahim), ""Berserah dirilah!"" Dia menjawab, ""Aku berserah diri kepada Tuhan seluruh alam.""","Ketika dia berkata kepadanya, Tuhannya, damai sejahtera."
132,وَوَصَّىٰ بِهَآ إِبْرَٰهِـۧمُ بَنِيهِ وَيَعْقُوبُ يَـٰبَنِىَّ إِنَّ ٱللَّهَ ٱصْطَفَىٰ لَكُمُ ٱلدِّينَ فَلَا تَمُوتُنَّ إِلَّا وَأَنتُم مُّسْلِمُونَ,"Dan Ibrāhīm  telah mewasiatkan ucapan itu kepada anak-anaknya, demikian pula Ya`qūb (Ibrāhīm berkata), ""Hai anak-anakku! Sesungguhnya Allah telah memilih agama ini bagimu, maka janganlah kamu mati kecuali dalam memeluk agama Islam"".","Dan Ibrahim mewasiatkan (ucapan) itu kepada anak-anaknya, demikian pula Yakub. ""Wahai anak-anakku! Sesungguhnya Allah telah memilih agama ini untukmu, maka janganlah kamu mati kecuali dalam keadaan muslim.""","Dan dia memerintahkannya untuk menjadi putra -putranya dan Yakub, putra saya, untuk Tuhan, semoga Tuhan memberkati Anda"
133,أَمْ كُنتُمْ شُهَدَآءَ إِذْ حَضَرَ يَعْقُوبَ ٱلْمَوْتُ إِذْ قَالَ لِبَنِيهِ مَا تَعْبُدُونَ مِنۢ بَعْدِى قَالُوا۟ نَعْبُدُ إِلَـٰهَكَ وَإِلَـٰهَ ءَابَآئِكَ إِبْرَٰهِـۧمَ وَإِسْمَـٰعِيلَ وَإِسْحَـٰقَ إِلَـٰهًا وَٰحِدًا وَنَحْنُ لَهُۥ مُسْلِمُونَ,"Adakah kamu hadir ketika Ya`qūb kedatangan (tanda-tanda) maut, ketika ia berkata kepada anak-anaknya, ""Apa yang kamu sembah sepeninggalku?"" Mereka menjawab, ""Kami akan menyembah Tuhan-mu dan Tuhan nenek moyangmu,  Ibrāhīm, Ismā`īl dan Ishāq, (yaitu) Tuhan Yang Maha Esa dan kami hanya tunduk patuh kepada-Nya"".","Apakah kamu menjadi saksi saat maut akan menjemput Yakub, ketika dia berkata kepada anak-anaknya, ""Apa yang kamu sembah sepeninggalku?"" Mereka menjawab, ""Kami akan menyembah Tuhanmu dan Tuhan nenek moyangmu yaitu Ibrahim, Ismail dan Ishak, (yaitu) Tuhan Yang Mahaesa dan kami (hanya) berserah diri kepada-Nya.""","Atau apakah Anda menyaksikan ketika dia menghadiri kematian kematian, ketika dia berkata kepada putra -putranya, apa yang Anda sembah dari setelah saya, mereka berkata: kami menyembah kebenarannya, nama, dan demi Tuhan"
134,تِلْكَ أُمَّةٌ قَدْ خَلَتْ ۖ لَهَا مَا كَسَبَتْ وَلَكُم مَّا كَسَبْتُمْ ۖ وَلَا تُسْـَٔلُونَ عَمَّا كَانُوا۟ يَعْمَلُونَ,Itu adalah umat yang lalu; baginya apa yang telah diusahakannya dan bagimu apa yang sudah kamu usahakan; dan kamu tidak akan diminta pertanggungan jawab tentang apa yang telah mereka kerjakan.,Itulah umat yang telah lalu. Baginya apa yang telah mereka usahakan dan bagimu apa yang telah kamu usahakan. Dan kamu tidak akan diminta (pertanggungjawaban) tentang apa yang dahulu mereka kerjakan.,Itu adalah negara yang telah diberikan padanya.
135,وَقَالُوا۟ كُونُوا۟ هُودًا أَوْ نَصَـٰرَىٰ تَهْتَدُوا۟ ۗ قُلْ بَلْ مِلَّةَ إِبْرَٰهِـۧمَ حَنِيفًا ۖ وَمَا كَانَ مِنَ ٱلْمُشْرِكِينَ,"Dan mereka berkata, ""Hendaklah kamu menjadi penganut agama Yahudi atau Nasrani, niscaya kamu mendapat petunjuk"".  Katakanlah, ""Tidak, bahkan (kami mengikuti) agama Ibrāhīm yang lurus.  Dan bukanlah dia (Ibrāhīm) dari golongan orang musyrik"".","Dan mereka berkata, ""Jadilah kamu (penganut) Yahudi atau Nasrani, niscaya kamu mendapat petunjuk."" Katakanlah, ""(Tidak!) Tetapi (kami mengikuti) agama Ibrahim yang lurus dan dia termasuk golongan orang yang mempersekutukan Tuhan.""","Dan mereka berkata: jadilah uh, atau kita akan dibimbing ۗ katakan, tetapi agama orang benar -Nya"
136,قُولُوٓا۟ ءَامَنَّا بِٱللَّهِ وَمَآ أُنزِلَ إِلَيْنَا وَمَآ أُنزِلَ إِلَىٰٓ إِبْرَٰهِـۧمَ وَإِسْمَـٰعِيلَ وَإِسْحَـٰقَ وَيَعْقُوبَ وَٱلْأَسْبَاطِ وَمَآ أُوتِىَ مُوسَىٰ وَعِيسَىٰ وَمَآ أُوتِىَ ٱلنَّبِيُّونَ مِن رَّبِّهِمْ لَا نُفَرِّقُ بَيْنَ أَحَدٍ مِّنْهُمْ وَنَحْنُ لَهُۥ مُسْلِمُونَ,"Katakanlah (hai orang-orang mukmin), ""Kami beriman kepada Allah dan apa yang diturunkan kepada kami, dan apa yang diturunkan kepada Ibrāhīm, Ismā`īl, Ishāq, Ya`qūb, dan anak cucunya, dan apa yang diberikan kepada Musa dan ʻIsa serta apa yang diberikan kepada nabi-nabi dari Tuhan-nya.  Kami tidak membeda-bedakan seorang pun diantara mereka dan kami hanya tunduk patuh kepada-Nya"".","Katakanlah, ""Kami beriman kepada Allah dan kepada apa yang diturunkan kepada kami, dan kepada apa yang diturunkan kepada Ibrahim, Ismail, Ishak, Yakub dan anak cucunya, dan kepada apa yang diberikan kepada Musa dan Isa serta kepada apa yang diberikan kepada nabi-nabi dari Tuhan mereka. Kami tidak membeda-bedakan seorang pun di antara mereka dan kami berserah diri kepada-Nya.""","Katakan: Kami percaya kepada Tuhan, dan apa yang diungkapkan kepada kami, dan apa yang diungkapkan kepada kebenaran -Nya, dan nama dan Issa, dan apa yang telah datang dari Tuhan mereka"
137,فَإِنْ ءَامَنُوا۟ بِمِثْلِ مَآ ءَامَنتُم بِهِۦ فَقَدِ ٱهْتَدَوا۟ ۖ وَّإِن تَوَلَّوْا۟ فَإِنَّمَا هُمْ فِى شِقَاقٍ ۖ فَسَيَكْفِيكَهُمُ ٱللَّهُ ۚ وَهُوَ ٱلسَّمِيعُ ٱلْعَلِيمُ,"Maka jika mereka beriman kepada apa yang kamu telah beriman kepadanya, sungguh mereka telah mendapat petunjuk; dan jika mereka berpaling, sesungguhnya mereka berada dalam permusuhan (dengan kamu).  Maka Allah akan memelihara kamu dari mereka.  Dan Dia-lah Yang Maha Mendengar lagi Maha Mengetahui.","Maka jika mereka telah beriman sebagaimana yang kamu imani, sungguh, mereka telah mendapat petunjuk. Tetapi jika mereka berpaling, sesungguhnya mereka berada dalam permusuhan (denganmu), maka Allah mencukupkan engkau (Muhammad) terhadap mereka (dengan pertolongan-Nya). Dan Dia Maha Mendengar, Maha Mengetahui.","Jadi, jika mereka percaya dengan cara yang sama seperti Anda di dalamnya, maka mereka akan dipandu. Pengetahuan"
138,صِبْغَةَ ٱللَّهِ ۖ وَمَنْ أَحْسَنُ مِنَ ٱللَّهِ صِبْغَةً ۖ وَنَحْنُ لَهُۥ عَـٰبِدُونَ,Ṣibgah Allah.  Dan siapakah yang lebih baik Ṣibgah-nya daripada Allah? Dan hanya kepada-Nya-lah kami menyembah.,"""Ṣibgah Allah"" Siapa yang lebih baik ṣibgah-nya daripada Allah? Dan kepada-Nya kami menyembah.",Pewarna Tuhan ۖ dan siapa pun yang lebih baik dari Tuhan
139,قُلْ أَتُحَآجُّونَنَا فِى ٱللَّهِ وَهُوَ رَبُّنَا وَرَبُّكُمْ وَلَنَآ أَعْمَـٰلُنَا وَلَكُمْ أَعْمَـٰلُكُمْ وَنَحْنُ لَهُۥ مُخْلِصُونَ,"Katakanlah, ""Apakah kamu memperdebatkan dengan kami tentang Allah, padahal Dia adalah Tuhan kami dan Tuhan kamu; bagi kami amalan kami, dan bagi kamu amalan kamu dan hanya kepada-Nya kami mengikhlaskan hati,","Katakanlah (Muhammad), ""Apakah kamu hendak berdebat dengan kami tentang Allah, padahal Dia adalah Tuhan kami dan Tuhan kamu. Bagi kami amalan kami, bagi kamu amalan kamu, dan hanya kepada-Nya kami dengan tulus mengabdikan diri.","Katakan: Kami akan senang dengan Tuhan, dan Dia adalah Tuhan dan Tuhanmu"
140,أَمْ تَقُولُونَ إِنَّ إِبْرَٰهِـۧمَ وَإِسْمَـٰعِيلَ وَإِسْحَـٰقَ وَيَعْقُوبَ وَٱلْأَسْبَاطَ كَانُوا۟ هُودًا أَوْ نَصَـٰرَىٰ ۗ قُلْ ءَأَنتُمْ أَعْلَمُ أَمِ ٱللَّهُ ۗ وَمَنْ أَظْلَمُ مِمَّن كَتَمَ شَهَـٰدَةً عِندَهُۥ مِنَ ٱللَّهِ ۗ وَمَا ٱللَّهُ بِغَـٰفِلٍ عَمَّا تَعْمَلُونَ,"ataukah kamu (hai orang-orang Yahudi dan Nasrani) mengatakan bahwa Ibrāhīm, Ismā`īl, Ishāq, Ya`qūb, dan anak cucunya, adalah penganut agama Yahudi atau Nasrani?"" Katakanlah, ""Apakah kamu yang lebih mengetahui ataukah Allah, dan siapakah yang lebih zalim dari pada orang yang menyembunyikan syahadat dari Allah yang ada padanya?"" Dan Allah sekali-kali tiada lengah dari apa yang kamu kerjakan.","Ataukah kamu (orang-orang Yahudi dan Nasrani) berkata bahwa Ibrahim, Ismail, Ishak, Yakub dan anak cucunya adalah penganut Yahudi atau Nasrani? Katakanlah, ""Kamukah yang lebih tahu atau Allah, dan siapakah yang lebih zalim daripada orang yang menyembunyikan kesaksian dari Allah yang ada padanya?"" Allah tidak lengah terhadap apa yang kamu kerjakan.","Or do you say that his righteousness, the name, the sake, the sake of the sake, the sacrifice, and the sacrifice, and the captives, they were softest or we are ۗ ۗ ۗ ۗ And whoever is the oppressor of those who have been taught to him from God ۗ and what God is in the way of what you do"
141,تِلْكَ أُمَّةٌ قَدْ خَلَتْ ۖ لَهَا مَا كَسَبَتْ وَلَكُم مَّا كَسَبْتُمْ ۖ وَلَا تُسْـَٔلُونَ عَمَّا كَانُوا۟ يَعْمَلُونَ,Itu adalah umat yang telah lalu; baginya apa yang diusahakannya dan bagimu apa yang kamu usahakan; dan kamu tidak akan diminta pertanggungan jawab tentang apa yang telah mereka kerjakan.,Itulah umat yang telah lalu. Baginya apa yang telah mereka usahakan dan bagimu apa yang telah kamu usahakan. Dan kamu tidak akan diminta (pertanggungjawaban) tentang apa yang dahulu mereka kerjakan.,Itu adalah negara yang telah diberikan padanya.
142,۞ سَيَقُولُ ٱلسُّفَهَآءُ مِنَ ٱلنَّاسِ مَا وَلَّىٰهُمْ عَن قِبْلَتِهِمُ ٱلَّتِى كَانُوا۟ عَلَيْهَا ۚ قُل لِّلَّهِ ٱلْمَشْرِقُ وَٱلْمَغْرِبُ ۚ يَهْدِى مَن يَشَآءُ إِلَىٰ صِرَٰطٍ مُّسْتَقِيمٍ,"Orang-orang yang kurang akalnya di antara manusia akan berkata, ""Apakah yang memalingkan mereka (umat Islam) dari kiblatnya (Baitul Maqdis) yang dahulu mereka telah berkiblat kepadanya?"" Katakanlah, ""Kepunyaan Allah-lah timur dan barat; Dia memberi petunjuk kepada siapa yang dikehendaki-Nya ke jalan yang lurus"".","Orang-orang yang kurang akal di antara manusia akan berkata, ""Apakah yang memalingkan mereka (muslim) dari kiblat yang dahulu mereka (berkiblat) kepadanya?"" Katakanlah (Muhammad), ""Milik Allah-lah timur dan barat; Dia memberi petunjuk kepada siapa yang Dia kehendaki ke jalan yang lurus.""",۞ Orang yang menyesal akan mengatakan dari orang -orang apa yang mereka miliki di hadapan mereka di hadapan mereka jalan yang lurus
143,وَكَذَٰلِكَ جَعَلْنَـٰكُمْ أُمَّةً وَسَطًا لِّتَكُونُوا۟ شُهَدَآءَ عَلَى ٱلنَّاسِ وَيَكُونَ ٱلرَّسُولُ عَلَيْكُمْ شَهِيدًا ۗ وَمَا جَعَلْنَا ٱلْقِبْلَةَ ٱلَّتِى كُنتَ عَلَيْهَآ إِلَّا لِنَعْلَمَ مَن يَتَّبِعُ ٱلرَّسُولَ مِمَّن يَنقَلِبُ عَلَىٰ عَقِبَيْهِ ۚ وَإِن كَانَتْ لَكَبِيرَةً إِلَّا عَلَى ٱلَّذِينَ هَدَى ٱللَّهُ ۗ وَمَا كَانَ ٱللَّهُ لِيُضِيعَ إِيمَـٰنَكُمْ ۚ إِنَّ ٱللَّهَ بِٱلنَّاسِ لَرَءُوفٌ رَّحِيمٌ,"Dan demikian (pula) Kami telah menjadikan kamu (umat Islam), umat yang adil dan pilihan agar kamu menjadi saksi atas (perbuatan) manusia dan agar rasul (Muhammad) menjadi saksi atas (perbuatan) kamu.  Dan Kami tidak menetapkan kiblat yang menjadi kiblatmu (sekarang) melainkan agar Kami mengetahui (supaya nyata) siapa yang mengikuti rasul dan siapa yang membelot.  Dan sungguh (pemindahan kiblat) itu terasa amat berat, kecuali bagi orang-orang yang telah diberi petunjuk oleh Allah; dan Allah tidak akan menyia-nyiakan imanmu.  Sesungguhnya Allah Maha Pengasih lagi Maha Penyayang kepada manusia.","Dan demikian pula Kami telah menjadikan kamu (umat Islam) ""umat pertengahan"" agar kamu menjadi saksi atas (perbuatan) manusia dan agar Rasul (Muhammad) menjadi saksi atas (perbuatan) kamu. Kami tidak menjadikan kiblat yang (dahulu) kamu (berkiblat) kepadanya melainkan agar kami mengetahui siapa yang mengikuti Rasul dan siapa yang berbalik ke belakang. Sungguh, (pemindahan kiblat) itu sangat berat, kecuali bagi orang yang telah diberi petunjuk oleh Allah. Dan Allah tidak akan menyia-nyiakan imanmu. Sungguh, Allah Maha Pengasih, Maha Penyayang kepada manusia.","Demikian juga, kami telah menjadikan Anda bangsa yang sederhana untuk menjadi saksi bagi orang -orang, dan utusan akan menjadi martir bagi Anda, dan apa yang ia buat ۗ dan apa yang telah ia buat. Itu adalah padanya kecuali untuk mengetahui siapa pun yang mengikuti utusan dari mereka yang beralih ke dua hal yang menghalangi ۚ dan jika dia adalah kehebatan kecuali orang yang adalah untuk orang yang adalah orang yang untuk orang yang sama untuk menyia -nyiakan keunggulan Anda ۚ Tuhan adalah untuk orang -orang yang penyayang dan penyayang."
144,قَدْ نَرَىٰ تَقَلُّبَ وَجْهِكَ فِى ٱلسَّمَآءِ ۖ فَلَنُوَلِّيَنَّكَ قِبْلَةً تَرْضَىٰهَا ۚ فَوَلِّ وَجْهَكَ شَطْرَ ٱلْمَسْجِدِ ٱلْحَرَامِ ۚ وَحَيْثُ مَا كُنتُمْ فَوَلُّوا۟ وُجُوهَكُمْ شَطْرَهُۥ ۗ وَإِنَّ ٱلَّذِينَ أُوتُوا۟ ٱلْكِتَـٰبَ لَيَعْلَمُونَ أَنَّهُ ٱلْحَقُّ مِن رَّبِّهِمْ ۗ وَمَا ٱللَّهُ بِغَـٰفِلٍ عَمَّا يَعْمَلُونَ,"Sungguh Kami (sering) melihat mukamu menengadah ke langit, maka sungguh Kami akan memalingkan kamu ke kiblat yang kamu sukai.  Palingkanlah mukamu ke arah Masjidil Haram.  Dan dimana saja kamu berada, palingkanlah mukamu ke arahnya.  Dan sesungguhnya orang-orang (Yahudi dan Nasrani) yang diberi Alkitab (Taurat dan Injil) memang mengetahui bahwa berpaling ke Masjidil Haram itu adalah benar dari Tuhan-nya; dan Allah sekali-kali tidak lengah dari apa yang mereka kerjakan.","Kami melihat wajahmu (Muhammad) sering menengadah ke langit, maka akan Kami palingkan engkau ke kiblat yang engkau senangi. Maka hadapkanlah wajahmu ke arah Masjidilharam. Dan di mana saja engkau berada, hadapkanlah wajahmu ke arah itu. Dan sesungguhnya orang-orang yang diberi Kitab (Taurat dan Injil) tahu, bahwa (pemindahan kiblat) itu adalah kebenaran dari Tuhan mereka. Dan Allah tidak lengah terhadap apa yang mereka kerjakan.","Kami telah melihat wajah Anda di surga 😂 Biarkan kami memberi Anda ciuman sehingga Anda puas dengan itu ۚ Jadi, dan wajah Anda berkeliaran itu adalah kesusahan Anda ۗ, dan mereka yang telah memberi Anda tahu bahwa mereka tahu bahwa kebenaran berasal dari Tuhan mereka ۗ dan apa yang salah dengan -Nya dengan -Nya dengan -Nya dengan -Nya dengan -Nya dengan -Nya dengan -Nya dengan -Nya dengan -Nya dengan -Nya dengan -Nya dengan -Nya dengan -Nya dengan -Nya dengan -Nya dengan -Nya dengan -Nya dengan -Nya dengan -Nya dengan -Nya dengan -Nya dengan -Nya dengan -Nya dengan -Nya dengan -Nya dengan -Nya dengan -Nya dengan -Nya dengan -Nya dengan Dia dengan Dia dengan Dia dengan Dia dengan -Nya dengannya ۗ dan salahnya"
145,وَلَئِنْ أَتَيْتَ ٱلَّذِينَ أُوتُوا۟ ٱلْكِتَـٰبَ بِكُلِّ ءَايَةٍ مَّا تَبِعُوا۟ قِبْلَتَكَ ۚ وَمَآ أَنتَ بِتَابِعٍ قِبْلَتَهُمْ ۚ وَمَا بَعْضُهُم بِتَابِعٍ قِبْلَةَ بَعْضٍ ۚ وَلَئِنِ ٱتَّبَعْتَ أَهْوَآءَهُم مِّنۢ بَعْدِ مَا جَآءَكَ مِنَ ٱلْعِلْمِ ۙ إِنَّكَ إِذًا لَّمِنَ ٱلظَّـٰلِمِينَ,"Dan sesungguhnya jika kamu mendatangkan kepada orang-orang (Yahudi dan Nasrani) yang diberi Alkitab (Taurat dan Injil), semua ayat (keterangan), mereka tidak akan mengikuti kiblatmu, dan kamu pun tidak akan mengikuti kiblat mereka, dan sebagian mereka pun tidak akan mengikuti kiblat sebagian yang lain.  Dan sesungguhnya jika kamu mengikuti keinginan mereka setelah datang ilmu kepadamu, sesungguhnya kamu kalau begitu termasuk golongan orang-orang yang zalim.","Dan walaupun engkau (Muhammad) memberikan semua ayat (keterangan) kepada orang-orang yang diberi kitab itu, mereka tidak akan mengikuti kiblatmu, dan engkau pun tidak akan mengikuti kiblat mereka. Sebagian mereka tidak akan mengikuti kiblat sebagian yang lain. Dan jika engkau mengikuti keinginan mereka setelah sampai ilmu kepadamu, niscaya engkau termasuk orang-orang zalim.",Dan jika Anda telah datang kepada mereka yang telah memberi Anda semua apa yang Anda ikuti sebelum Anda ۚ dan ketika Anda adalah pengikut mereka dan hal yang sama ۚ dan jika Anda mengikutinya dari apa yang Anda ketahui
